BRAND,REGION,MONTH,FORECASTED_TRx,SEASONAL_COMPONENT,ADDITIVE_TREND,RESIDUAL,CONFIDENCE_INTERVAL_UPPER,CONFIDENCE_INTERVAL_LOWER,DATE
GAMMATEX,Mid-Central,25,24376.33183767023,-898.307904938185,24725.95324830077,0.0,26120.275190285018,21535.015496440155,2024-09-01
GAMMATEX,Mid-Central,26,23827.645343362587,122.9570514619681,25270.036002824654,1.8616219676914625e-12,27790.75644317441,22995.229665398838,2024-10-01
GAMMATEX,Mid-Central,27,25392.993054286624,604.8742969380819,25814.11875734854,1.8189894035458565e-12,28816.75644317441,24021.229665398838,2024-11-01
GAMMATEX,Mid-Central,28,26418.993054286624,-3878.2084575858025,26358.201511872427,0.0,24877.75644317441,20082.229665398838,2024-12-01
GAMMATEX,Mid-Central,29,22479.993054286624,2989.708787890311,26902.284266396313,0.0,32289.75644317441,27494.229665398838,2025-01-01
GAMMATEX,Mid-Central,30,29891.993054286624,1077.6260333664286,27446.367020920192,3.637978807091713e-12,30921.75644317441,26126.229665398838,2025-02-01
GAMMATEX,Mid-Central,31,28523.993054286624,-175.4567211574595,27990.44977544408,1.8474111129762605e-12,30212.75644317441,25417.229665398838,2025-03-01
GAMMATEX,Mid-Central,32,27814.993054286624,-1296.539475681344,28534.532529967964,3.637978807091713e-12,29635.75644317441,24840.229665398838,2025-04-01
GAMMATEX,Mid-Central,33,27237.993054286624,562.3777697947698,29078.61528449185,3.637978807091713e-12,32038.75644317441,27243.229665398838,2025-05-01
GAMMATEX,Mid-Central,34,29640.993054286624,-2337.7049847291164,29622.698039015737,3.637978807091713e-12,29682.75644317441,24887.229665398838,2025-06-01
GAMMATEX,Mid-Central,35,27284.993054286624,3034.2122607470046,30166.78079353962,3.637978807091713e-12,35598.75644317441,30803.22966539884,2025-07-01
GAMMATEX,Mid-Central,36,33200.99305428663,194.4613438933435,30710.863548063502,8.526512829121202e-12,34033.83885481653,27776.810929097177,2025-08-01
GAMMATEX,Mid-Central,37,30905.324891956854,-898.307904938185,31254.94630258739,7.275957614183426e-12,33674.08031637065,27039.196478927766,2025-09-01
GAMMATEX,Mid-Central,38,30356.63839764921,122.9570514619681,31799.029057111275,5.4996007747831754e-12,35312.93561250003,28531.036604646466,2025-10-01
GAMMATEX,Mid-Central,39,31921.98610857325,604.8742969380819,32343.11181163516,5.4569682106375694e-12,36338.93561250003,29557.036604646466,2025-11-01
GAMMATEX,Mid-Central,40,32947.98610857325,-3878.2084575858025,32887.19456615904,7.275957614183426e-12,32399.93561250003,25618.036604646466,2025-12-01
GAMMATEX,Mid-Central,41,29008.98610857325,2989.708787890311,33431.27732068293,7.275957614183426e-12,39811.93561250003,33030.03660464647,2026-01-01
GAMMATEX,Mid-Central,42,36420.98610857325,1077.6260333664286,33975.360075206816,3.637978807091713e-12,38443.93561250003,31662.036604646466,2026-02-01
GAMMATEX,Mid-Central,43,35052.98610857325,-175.4567211574595,34519.4428297307,5.4853899200679734e-12,37734.93561250003,30953.036604646466,2026-03-01
GAMMATEX,Mid-Central,44,34343.98610857325,-1296.539475681344,35063.52558425459,3.637978807091713e-12,37157.93561250003,30376.036604646466,2026-04-01
GAMMATEX,Mid-Central,45,33766.98610857325,562.3777697947698,35607.608338778475,3.637978807091713e-12,39560.93561250003,32779.03660464647,2026-05-01
GAMMATEX,Mid-Central,46,36169.98610857325,-2337.7049847291164,36151.69109330236,3.637978807091713e-12,37204.93561250003,30423.036604646466,2026-06-01
GAMMATEX,Mid-Central,47,33813.98610857325,3034.2122607470046,36695.77384782625,3.637978807091713e-12,43120.935612500034,36339.03660464648,2026-07-01
GAMMATEX,Mid-Central,48,39729.986108573255,194.4613438933435,37239.85660235013,1.2505552149377763e-12,41376.00145521507,33492.63443727189,2026-08-01
GAMMATEX,Midwest,24,,1429.0763888888866,20185.09027777778,2.2737367544323206e-13,22922.544005491713,20305.789327841623,2024-08-01
GAMMATEX,Midwest,25,21614.166666666668,-579.104166666662,20554.270833333336,-5.9117155615240335e-12,21283.544005491713,18666.789327841623,2024-09-01
GAMMATEX,Midwest,26,19975.166666666668,-335.2847222222203,20923.451388888894,-5.9685589803848416e-12,21896.544005491713,19279.789327841623,2024-10-01
GAMMATEX,Midwest,27,20588.166666666668,-173.46527777777322,21292.63194444445,-7.787548383930698e-12,22427.544005491713,19810.789327841623,2024-11-01
GAMMATEX,Midwest,28,21119.166666666668,-1893.6458333333317,21661.812500000007,-7.73070496506989e-12,21076.544005491713,18459.789327841623,2024-12-01
GAMMATEX,Midwest,29,19768.166666666668,846.1736111111118,22030.993055555562,-5.9117155615240335e-12,24185.544005491713,21568.789327841623,2025-01-01
GAMMATEX,Midwest,30,22877.166666666668,2293.9930555555607,22400.173611111113,-5.9117155615240335e-12,26002.544005491713,23385.789327841623,2025-02-01
GAMMATEX,Midwest,31,24694.166666666668,-430.18750000000495,22769.354166666668,4.945377440890297e-12,23647.544005491713,21030.789327841623,2025-03-01
GAMMATEX,Midwest,32,22339.166666666668,-2748.368055555558,23138.53472222222,6.821210263296962e-12,21698.544005491713,19081.789327841623,2025-04-01
GAMMATEX,Midwest,33,20390.166666666668,2849.4513888888873,23507.715277777774,6.821210263296962e-12,27665.544005491713,25048.789327841623,2025-05-01
GAMMATEX,Midwest,34,26357.166666666668,-536.7291666666692,23876.89583333333,8.640199666842818e-12,24648.544005491713,22031.789327841623,2025-06-01
GAMMATEX,Midwest,35,23340.166666666668,-721.9097222222276,24246.076388888887,8.640199666842818e-12,24832.544005491713,22215.789327841623,2025-07-01
GAMMATEX,Midwest,36,23524.166666666668,1429.0763888888866,24615.25694444444,7.503331289626658e-12,27894.65831060133,24194.00835606534,2025-08-01
GAMMATEX,Midwest,37,26044.333333333336,-579.104166666662,24984.437499999996,1.3642420526593924e-12,26255.65831060133,22555.00835606534,2025-09-01
GAMMATEX,Midwest,38,24405.333333333336,-335.2847222222203,25353.618055555555,1.3073986337985843e-12,26868.65831060133,23168.00835606534,2025-10-01
GAMMATEX,Midwest,39,25018.333333333336,-173.46527777777322,25722.798611111106,3.126388037344441e-12,27399.65831060133,23699.00835606534,2025-11-01
GAMMATEX,Midwest,40,25549.333333333336,-1893.6458333333317,26091.979166666664,3.183231456205249e-12,26048.65831060133,22348.00835606534,2025-12-01
GAMMATEX,Midwest,41,24198.333333333336,846.1736111111118,26461.159722222223,1.3642420526593924e-12,29157.65831060133,25457.00835606534,2026-01-01
GAMMATEX,Midwest,42,27307.333333333336,2293.9930555555607,26830.340277777774,1.3642420526593924e-12,30974.65831060133,27274.00835606534,2026-02-01
GAMMATEX,Midwest,43,29124.333333333336,-430.18750000000495,27199.52083333335,-9.606537787476555e-12,28619.65831060133,24919.00835606534,2026-03-01
GAMMATEX,Midwest,44,26769.333333333336,-2748.368055555558,27568.701388888905,-1.1368683772161603e-11,26670.65831060133,22970.00835606534,2026-04-01
GAMMATEX,Midwest,45,24820.333333333336,2849.4513888888873,27937.88194444446,-1.1368683772161603e-11,32637.65831060133,28937.00835606534,2026-05-01
GAMMATEX,Midwest,46,30787.333333333336,-536.7291666666692,28307.06250000002,-1.318767317570746e-11,29620.65831060133,25920.00835606534,2026-06-01
GAMMATEX,Midwest,47,27770.333333333336,-721.9097222222276,28676.243055555577,-1.318767317570746e-11,29804.65831060133,26104.00835606534,2026-07-01
GAMMATEX,Midwest,48,27954.333333333336,1429.0763888888866,29045.42361111113,-1.432454155292362e-11,32740.676026316738,28208.32397368327,2026-08-01
GAMMATEX,Northeast,24,,-1057.4583333333335,20416.458333333336,-2.2737367544323206e-12,22662.50820050801,16055.491799491987,2024-08-01
GAMMATEX,Northeast,25,19359.0,-1494.041666666665,20795.04166666667,-6.59383658785373e-12,22604.50820050801,15997.491799491987,2024-09-01
GAMMATEX,Northeast,26,19301.0,350.37500000000296,21173.625000000004,-6.59383658785373e-12,24827.50820050801,18220.49179949199,2024-10-01
GAMMATEX,Northeast,27,21524.0,-1153.2083333333292,21552.20833333334,-1.0231815394945443e-11,23702.50820050801,17095.49179949199,2024-11-01
GAMMATEX,Northeast,28,20399.0,-2566.7916666666633,21930.79166666667,-8.185452315956354e-12,22667.50820050801,16060.491799491987,2024-12-01
GAMMATEX,Northeast,29,19364.0,2557.625000000001,22309.375000000007,-8.185452315956354e-12,28170.50820050801,21563.49179949199,2025-01-01
GAMMATEX,Northeast,30,24867.0,1589.0416666666708,22687.958333333336,-6.59383658785373e-12,27580.50820050801,20973.49179949199,2025-02-01
GAMMATEX,Northeast,31,24277.0,2418.4583333333294,23066.541666666668,2.7284841053187847e-12,28788.50820050801,22181.49179949199,2025-03-01
GAMMATEX,Northeast,32,25485.0,-3795.1250000000027,23445.125,2.7284841053187847e-12,22953.50820050801,16346.491799491987,2025-04-01
GAMMATEX,Northeast,33,19650.0,2904.2916666666633,23823.708333333332,4.547473508864641e-12,30031.50820050801,23424.49179949199,2025-05-01
GAMMATEX,Northeast,34,26728.0,-1397.2916666666704,24202.291666666664,6.139089236967266e-12,26108.50820050801,19501.49179949199,2025-06-01
GAMMATEX,Northeast,35,22805.0,1644.1249999999957,24580.875,4.320099833421409e-12,29528.50820050801,22921.49179949199,2025-07-01
GAMMATEX,Northeast,36,26225.0,-1057.4583333333335,24959.45833333333,5.002220859751105e-12,28573.86610056917,19230.13389943083,2025-08-01
GAMMATEX,Northeast,37,23902.0,-1494.041666666665,25338.041666666668,-2.9558577807620168e-12,28515.86610056917,19172.13389943083,2025-09-01
GAMMATEX,Northeast,38,23844.0,350.37500000000296,25716.625,-2.9558577807620168e-12,30738.86610056917,21395.13389943083,2025-10-01
GAMMATEX,Northeast,39,26067.0,-1153.2083333333292,26095.20833333333,6.821210263296962e-13,29613.86610056917,20270.13389943083,2025-11-01
GAMMATEX,Northeast,40,24942.0,-2566.7916666666633,26473.791666666664,-9.094947017729282e-13,28578.86610056917,19235.13389943083,2025-12-01
GAMMATEX,Northeast,41,23907.0,2557.625000000001,26852.375,-9.094947017729282e-13,34081.86610056917,24738.13389943083,2026-01-01
GAMMATEX,Northeast,42,29410.0,1589.0416666666708,27230.958333333332,-2.9558577807620168e-12,33491.86610056917,24148.13389943083,2026-02-01
GAMMATEX,Northeast,43,28820.0,2418.4583333333294,27609.541666666682,-1.1823431123048067e-11,34699.86610056917,25356.13389943083,2026-03-01
GAMMATEX,Northeast,44,30028.0,-3795.1250000000027,27988.125000000015,-1.1823431123048067e-11,28864.86610056917,19521.13389943083,2026-04-01
GAMMATEX,Northeast,45,24193.0,2904.2916666666633,28366.70833333335,-1.3642420526593924e-11,35942.86610056917,26599.13389943083,2026-05-01
GAMMATEX,Northeast,46,31271.0,-1397.2916666666704,28745.291666666686,-1.5688783605583012e-11,32019.86610056917,22676.13389943083,2026-06-01
GAMMATEX,Northeast,47,27348.0,1644.1249999999957,29123.87500000002,-1.3869794202037156e-11,35439.86610056917,26096.13389943083,2026-07-01
GAMMATEX,Northeast,48,30768.0,-1057.4583333333335,29502.45833333335,-1.6825651982799172e-11,34166.844046500315,22723.155953499685,2026-08-01
GAMMATEX,Southeast,24,,4939.857067851963,19153.30126374967,7.955083031070899,25983.891902918233,22218.334926347172,2024-08-01
GAMMATEX,Southeast,25,24101.113414632702,-426.7217903232284,19551.41639050491,0.3101019093463151,21736.682641311858,16513.326762870198,2024-09-01
GAMMATEX,Southeast,26,19125.004702091028,-2686.2298436048677,19949.53151726015,-2.3659903166026197,20001.419598192104,14520.451768485256,2024-10-01
GAMMATEX,Southeast,27,17260.93568333868,-1730.8185122570483,20347.646644015393,-2.260635126871648,21356.114050145457,15873.020943117488,2024-11-01
GAMMATEX,Southeast,28,18614.567496631473,-2171.8947722398025,20745.761770770634,-0.8812190958287829,21355.299052657247,15790.672506212757,2024-12-01
GAMMATEX,Southeast,29,18572.985779435003,853.5588831264268,21143.876897525875,0.37909783420570875,24811.54759856386,19184.082158409157,2025-01-01
GAMMATEX,Southeast,30,21997.814878486508,1001.07401118666,21542.03687354004,0.8869167011815762,25363.094270879046,19724.90133197672,2025-02-01
GAMMATEX,Southeast,31,22543.997801427882,-600.0353614304275,21939.650334590347,1.1608386266979096,24160.095788696664,18521.45583487657,2025-03-01
GAMMATEX,Southeast,32,21340.775811786618,-2193.76775183505,22337.93922282078,0.7242175424435118,22966.688577885343,17323.102799171003,2025-04-01
GAMMATEX,Southeast,33,20144.895688528173,3826.3087924227784,22736.43406779665,0.24011037755735742,29386.42170441264,23739.54423678133,2025-05-01
GAMMATEX,Southeast,34,26562.982970596986,-2451.198692902981,23134.800563706973,0.000537653479113942,23507.26553095853,17859.93928595641,2025-06-01
GAMMATEX,Southeast,35,20683.60240845747,1639.8679700055766,23532.944162832715,0.018987130839150268,27996.521258899942,22349.14098103832,2025-07-01
GAMMATEX,Southeast,36,25172.83111996913,4939.857067851963,23930.935497845046,-3.809696866557715,32244.770331400487,25489.195406260416,2025-08-01
GAMMATEX,Southeast,37,28866.98286883045,-426.7217903232284,24328.88815216382,-0.30804873991127124,27723.68603276914,20080.030593432224,2025-09-01
GAMMATEX,Southeast,38,23901.85831310068,-2686.2298436048677,24726.87718997812,2.3680434860380046,25952.496695716287,18133.534084002295,2025-10-01
GAMMATEX,Southeast,39,22043.01538985929,-1730.8185122570483,25124.919893492523,2.262688296306578,27306.51782052639,19486.21031853717,2025-11-01
GAMMATEX,Southeast,40,23396.36406953178,-2171.8947722398025,25522.996608357014,0.8832722652641678,27289.98169967162,19413.98851709333,2025-12-01
GAMMATEX,Southeast,41,23351.985108382476,853.5588831264268,25921.080090095173,-0.3770446647705512,30733.99650225128,22814.527354862377,2026-01-01
GAMMATEX,Southeast,42,26774.26192855683,1001.07401118666,26319.153643998587,-0.8848635317464186,31282.83137936689,23355.85420394011,2026-02-01
GAMMATEX,Southeast,43,27319.3427916535,-600.0353614304275,26717.48867209925,-1.158785457262752,30079.932397441054,22152.656652982067,2026-03-01
GAMMATEX,Southeast,44,26116.29452521156,-2193.76775183505,27115.603798854492,-0.7221643730081269,28886.46050610417,20955.7672591887,2026-04-01
GAMMATEX,Southeast,45,24921.113882646434,3826.3087924227784,27513.718925609734,-0.2380572081219725,35306.28074083778,27373.298580811,2026-05-01
GAMMATEX,Southeast,46,31339.78966082439,-2451.198692902981,27911.834052364975,0.0015155159562709741,29427.285499658203,21493.988250297698,2026-06-01
GAMMATEX,Southeast,47,25460.63687497795,1639.8679700055766,28309.949179120216,-0.0169339614042201,33916.46713787485,25983.133292453924,2026-07-01
GAMMATEX,Southeast,48,29949.80021516439,4939.857067851963,28708.064305875458,-4.142306410360106,38022.38478846373,29265.17334617039,2026-08-01
GAMMATEX,Southwest,24,,1335.7361111111115,18552.597222222223,1.5916157281026244e-12,23086.972271576178,16689.694395090493,2024-08-01
GAMMATEX,Southwest,25,19888.333333333336,-1110.458333333329,18865.791666666668,-3.183231456205249e-12,20953.972271576178,14556.694395090493,2024-09-01
GAMMATEX,Southwest,26,17755.333333333336,-322.65277777777425,19178.986111111113,-3.126388037344441e-12,22054.972271576178,15657.694395090493,2024-10-01
GAMMATEX,Southwest,27,18856.333333333336,-1488.8472222222194,19492.18055555556,-3.183231456205249e-12,21201.972271576178,14804.694395090493,2024-11-01
GAMMATEX,Southwest,28,18003.333333333336,-1612.0416666666665,19805.375000000004,-1.3642420526593924e-12,21391.972271576178,14994.694395090493,2024-12-01
GAMMATEX,Southwest,29,18193.333333333336,2297.76388888889,20118.56944444445,-3.183231456205249e-12,25614.972271576178,19217.694395090493,2025-01-01
GAMMATEX,Southwest,30,22416.333333333336,359.56944444444656,20431.76388888889,-1.3073986337985843e-12,23989.972271576178,17592.694395090493,2025-02-01
GAMMATEX,Southwest,31,20791.333333333336,1594.3749999999977,20744.958333333336,2.2737367544323206e-12,25537.972271576178,19140.694395090493,2025-03-01
GAMMATEX,Southwest,32,22339.333333333336,-4693.819444444448,21058.15277777778,2.7284841053187847e-12,19562.972271576178,13165.694395090493,2025-04-01
GAMMATEX,Southwest,33,16364.333333333336,3278.986111111109,21371.347222222223,4.092726157978177e-12,27848.972271576178,21451.694395090493,2025-05-01
GAMMATEX,Southwest,34,24650.333333333336,-1066.2083333333362,21684.541666666668,4.092726157978177e-12,23816.972271576178,17419.694395090493,2025-06-01
GAMMATEX,Southwest,35,20618.333333333336,1427.5972222222185,21997.736111111113,4.092726157978177e-12,26623.972271576178,20226.694395090493,2025-07-01
GAMMATEX,Southwest,36,23425.333333333336,1335.7361111111115,22310.93055555556,1.5916157281026244e-12,28170.225234264377,19123.108099068966,2025-08-01
GAMMATEX,Southwest,37,23646.66666666667,-1110.458333333329,22624.125000000004,-3.183231456205249e-12,26037.225234264377,16990.108099068966,2025-09-01
GAMMATEX,Southwest,38,21513.66666666667,-322.65277777777425,22937.31944444445,-3.126388037344441e-12,27138.225234264377,18091.108099068966,2025-10-01
GAMMATEX,Southwest,39,22614.66666666667,-1488.8472222222194,23250.513888888894,-3.183231456205249e-12,26285.225234264377,17238.108099068966,2025-11-01
GAMMATEX,Southwest,40,21761.66666666667,-1612.0416666666665,23563.708333333343,-5.002220859751105e-12,26475.225234264377,17428.108099068966,2025-12-01
GAMMATEX,Southwest,41,21951.66666666667,2297.76388888889,23876.902777777785,-3.183231456205249e-12,30698.225234264377,21651.108099068966,2026-01-01
GAMMATEX,Southwest,42,26174.66666666667,359.56944444444656,24190.09722222223,-4.945377440890297e-12,29073.225234264377,20026.108099068966,2026-02-01
GAMMATEX,Southwest,43,24549.66666666667,1594.3749999999977,24503.291666666682,-8.640199666842818e-12,30621.225234264377,21574.108099068966,2026-03-01
GAMMATEX,Southwest,44,26097.66666666667,-4693.819444444448,24816.486111111128,-8.185452315956354e-12,24646.225234264377,15599.108099068966,2026-04-01
GAMMATEX,Southwest,45,20122.66666666667,3278.986111111109,25129.680555555573,-1.0459189070388675e-11,32932.22523426438,23885.108099068966,2026-05-01
GAMMATEX,Southwest,46,28408.66666666667,-1066.2083333333362,25442.87500000002,-1.0459189070388675e-11,28900.225234264377,19853.108099068966,2026-06-01
GAMMATEX,Southwest,47,24376.66666666667,1427.5972222222185,25756.069444444463,-1.0459189070388675e-11,31707.225234264377,22660.108099068966,2026-07-01
GAMMATEX,Southwest,48,27183.66666666667,1335.7361111111115,26069.26388888891,-1.2960299500264227e-11,32945.20515610478,21864.794843895237,2026-08-01
GAMMATEX,West,24,,14.909722222219369,23846.25694444446,-1.1294076784906792e-11,28001.58349668923,19720.749836644107,2024-08-01
GAMMATEX,West,25,23861.166666666668,-1423.6041666666688,24312.770833333347,-1.000444171950221e-11,27029.58349668923,18748.749836644107,2024-09-01
GAMMATEX,West,26,22889.166666666668,-213.1180555555574,24779.284722222237,-1.1908696251339279e-11,28706.58349668923,20425.749836644107,2024-10-01
GAMMATEX,West,27,24566.166666666668,-556.631944444446,25245.798611111124,-1.0118128557223827e-11,28829.58349668923,20548.749836644107,2024-11-01
GAMMATEX,West,28,24689.166666666668,-631.1458333333347,25712.312500000015,-1.1937117960769683e-11,29221.58349668923,20940.749836644107,2024-12-01
GAMMATEX,West,29,25081.166666666668,806.3402777777784,26178.8263888889,-1.1937117960769683e-11,31125.58349668923,22844.749836644107,2025-01-01
GAMMATEX,West,30,26985.166666666668,584.8263888888933,26645.34027777778,-6.480149750132114e-12,31370.58349668923,23089.749836644107,2025-02-01
GAMMATEX,West,31,27230.166666666668,-878.687499999999,27111.85416666667,-4.661160346586257e-12,30373.58349668923,22092.749836644107,2025-03-01
GAMMATEX,West,32,26233.166666666668,-2950.2013888888896,27578.368055555562,-4.547473508864641e-12,28768.58349668923,20487.749836644107,2025-04-01
GAMMATEX,West,33,24628.166666666668,4160.284722222222,28044.88194444445,-2.7284841053187847e-12,36345.58349668923,28064.749836644107,2025-05-01
GAMMATEX,West,34,32205.166666666668,433.7708333333367,28511.395833333336,-4.604316927725449e-12,33085.58349668923,24804.749836644107,2025-06-01
GAMMATEX,West,35,28945.166666666668,653.2569444444463,28977.909722222226,-4.661160346586257e-12,33771.58349668923,25490.749836644107,2025-07-01
GAMMATEX,West,36,29631.166666666668,14.909722222219369,29444.423611111113,3.2578384434600594e-12,35314.76696822906,23603.899698437614,2025-08-01
GAMMATEX,West,37,29459.333333333336,-1423.6041666666688,29910.9375,4.547473508864641e-12,34342.76696822906,22631.899698437614,2025-09-01
GAMMATEX,West,38,28487.333333333336,-213.1180555555574,30377.451388888887,6.281197784119286e-12,36019.76696822906,24308.899698437614,2025-10-01
GAMMATEX,West,39,30164.333333333336,-556.631944444446,30843.965277777777,4.433786671143025e-12,36142.76696822906,24431.899698437614,2025-11-01
GAMMATEX,West,40,30287.333333333336,-631.1458333333347,31310.479166666664,6.252776074688882e-12,36534.76696822906,24823.899698437614,2025-12-01
GAMMATEX,West,41,30679.333333333336,806.3402777777784,31776.99305555555,6.252776074688882e-12,38438.76696822906,26727.899698437614,2026-01-01
GAMMATEX,West,42,32583.333333333336,584.8263888888933,32243.50694444444,7.958078640513122e-13,38683.76696822906,26972.899698437614,2026-02-01
GAMMATEX,West,43,32828.333333333336,-878.687499999999,32710.020833333336,-1.0231815394945443e-12,37686.76696822906,25975.899698437614,2026-03-01
GAMMATEX,West,44,31831.333333333336,-2950.2013888888896,33176.534722222226,-9.094947017729282e-13,36081.76696822906,24370.899698437614,2026-04-01
GAMMATEX,West,45,30226.333333333336,4160.284722222222,33643.04861111112,-2.7284841053187847e-12,43658.76696822906,31947.899698437614,2026-05-01
GAMMATEX,West,46,37803.333333333336,433.7708333333367,34109.5625,-9.663381206337363e-13,40398.76696822906,28687.899698437614,2026-06-01
GAMMATEX,West,47,34543.333333333336,653.2569444444463,34576.07638888889,-1.0231815394945443e-12,41084.76696822906,29373.899698437614,2026-07-01
GAMMATEX,West,48,35229.333333333336,14.909722222219369,35042.59027777778,-3.801403636316536e-13,42228.91231411235,27886.087685887655,2026-08-01
ZETAPHIN,Mid-Atlantic,24,,-1579.375000000002,20731.375,2.0463630789890885e-12,23546.0104974993,14757.989502500699,2024-08-01
ZETAPHIN,Mid-Atlantic,25,19152.0,-702.7916666666644,21017.791666666668,-3.524291969370097e-12,24709.0104974993,15920.989502500699,2024-09-01
ZETAPHIN,Mid-Atlantic,26,20315.0,363.7916666666695,21304.208333333336,-5.286437954055145e-12,26062.0104974993,17273.9895025007,2024-10-01
ZETAPHIN,Mid-Atlantic,27,21668.0,-1893.6249999999966,21590.625000000004,-7.048583938740194e-12,24091.0104974993,15302.989502500699,2024-11-01
ZETAPHIN,Mid-Atlantic,28,19697.0,-2002.0416666666645,21877.04166666667,-7.048583938740194e-12,24269.0104974993,15480.989502500699,2024-12-01
ZETAPHIN,Mid-Atlantic,29,19875.0,-122.45833333333228,22163.45833333334,-7.119638212316204e-12,26435.0104974993,17646.9895025007,2025-01-01
ZETAPHIN,Mid-Atlantic,30,22041.0,701.1250000000072,22449.874999999996,-3.524291969370097e-12,27545.0104974993,18756.9895025007,2025-02-01
ZETAPHIN,Mid-Atlantic,31,23151.0,857.7083333333284,22736.291666666668,3.751665644813329e-12,27988.0104974993,19199.9895025007,2025-03-01
ZETAPHIN,Mid-Atlantic,32,23594.0,-3642.7083333333376,23022.708333333336,1.8189894035458565e-12,23774.0104974993,14985.989502500699,2025-04-01
ZETAPHIN,Mid-Atlantic,33,19380.0,5661.874999999996,23309.125,3.637978807091713e-12,33365.0104974993,24576.9895025007,2025-05-01
ZETAPHIN,Mid-Atlantic,34,28971.0,-482.54166666666805,23595.54166666666,7.44648787076585e-12,27507.0104974993,18718.9895025007,2025-06-01
ZETAPHIN,Mid-Atlantic,35,23113.0,2841.0416666666642,23881.95833333333,7.275957614183426e-12,31117.0104974993,22328.9895025007,2025-07-01
ZETAPHIN,Mid-Atlantic,36,26723.0,-1579.375000000002,24168.375,2.0463630789890885e-12,28803.069238773263,16374.930761226738,2025-08-01
ZETAPHIN,Mid-Atlantic,37,22589.0,-702.7916666666644,24454.79166666667,-7.16227077646181e-12,29966.069238773263,17537.930761226737,2025-09-01
ZETAPHIN,Mid-Atlantic,38,23752.0,363.7916666666695,24741.208333333336,-5.286437954055145e-12,31319.069238773263,18890.930761226737,2025-10-01
ZETAPHIN,Mid-Atlantic,39,25105.0,-1893.6249999999966,25027.625,-3.410605131648481e-12,29348.069238773263,16919.930761226737,2025-11-01
ZETAPHIN,Mid-Atlantic,40,23134.0,-2002.0416666666645,25314.041666666668,-3.410605131648481e-12,29526.069238773263,17097.930761226737,2025-12-01
ZETAPHIN,Mid-Atlantic,41,23312.0,-122.45833333333228,25600.458333333336,-3.481659405224491e-12,31692.069238773263,19263.930761226737,2026-01-01
ZETAPHIN,Mid-Atlantic,42,25478.0,701.1250000000072,25886.875,-7.16227077646181e-12,32802.06923877326,20373.930761226737,2026-02-01
ZETAPHIN,Mid-Atlantic,43,26588.0,857.7083333333284,26173.291666666686,-1.4438228390645236e-11,33245.06923877326,20816.930761226737,2026-03-01
ZETAPHIN,Mid-Atlantic,44,27031.0,-3642.7083333333376,26459.70833333335,-1.2732925824820995e-11,29031.069238773263,16602.930761226737,2026-04-01
ZETAPHIN,Mid-Atlantic,45,22817.0,5661.874999999996,26746.12500000002,-1.4551915228366852e-11,38622.06923877326,26193.930761226737,2026-05-01
ZETAPHIN,Mid-Atlantic,46,32408.0,-482.54166666666805,27032.541666666686,-1.801936377887614e-11,32764.069238773263,20335.930761226737,2026-06-01
ZETAPHIN,Mid-Atlantic,47,26550.0,2841.0416666666642,27318.958333333354,-1.8189894035458565e-11,36374.06923877326,23945.930761226737,2026-07-01
ZETAPHIN,Mid-Atlantic,48,30160.0,-1579.375000000002,27605.375000000022,-1.978150976356119e-11,33636.64943065979,18415.35056934021,2026-08-01
ZETAPHIN,Mid-Central,24,,919.8958333333319,26752.604166666675,-3.410605131648481e-12,33436.084696304046,21908.91530369596,2024-08-01
ZETAPHIN,Mid-Central,25,27672.500000000004,1078.354166666667,27162.145833333343,-6.366462912410498e-12,34004.084696304046,22476.91530369596,2024-09-01
ZETAPHIN,Mid-Central,26,28240.500000000004,311.812500000001,27571.687500000007,-4.661160346586257e-12,33647.084696304046,22119.91530369596,2024-10-01
ZETAPHIN,Mid-Central,27,27883.500000000004,-1186.729166666667,27981.229166666675,-4.547473508864641e-12,32558.084696304046,21030.91530369596,2024-11-01
ZETAPHIN,Mid-Central,28,26794.500000000004,-1934.270833333333,28390.770833333343,-6.366462912410498e-12,32220.084696304046,20692.91530369596,2024-12-01
ZETAPHIN,Mid-Central,29,26456.500000000004,1022.187500000001,28800.31250000001,-8.29913915367797e-12,35586.084696304046,24058.91530369596,2025-01-01
ZETAPHIN,Mid-Central,30,29822.500000000004,-1669.3541666666615,29209.85416666667,-6.366462912410498e-12,33304.084696304046,21776.91530369596,2025-02-01
ZETAPHIN,Mid-Central,31,27540.500000000004,-37.8958333333311,29619.395833333332,2.6147972675971687e-12,35345.084696304046,23817.91530369596,2025-03-01
ZETAPHIN,Mid-Central,32,29581.500000000004,-52.437500000000796,30028.9375,4.433786671143025e-12,35740.084696304046,24212.91530369596,2025-04-01
ZETAPHIN,Mid-Central,33,29976.500000000004,947.0208333333331,30438.479166666668,2.6147972675971687e-12,37149.084696304046,25621.91530369596,2025-05-01
ZETAPHIN,Mid-Central,34,31385.500000000004,-3088.520833333333,30848.020833333336,9.094947017729282e-13,33523.084696304046,21995.91530369596,2025-06-01
ZETAPHIN,Mid-Central,35,27759.500000000004,3689.937499999992,31257.562500000004,4.547473508864641e-12,40711.084696304046,29183.915303695954,2025-07-01
ZETAPHIN,Mid-Central,36,34947.5,919.8958333333319,31667.10416666667,3.865352482534945e-12,40737.9396453992,24436.060354600813,2025-08-01
